  1056
    id          xc          yc          zc         gxc         gyc         gzc         vol                 R  mean_overdensity       ellipticity      inv_porosity
   447   -974.6010    466.1949    142.9985   -973.7711    471.7998    135.2120    65723.42           25.0348            0.3702          0.302375          0.500759
   448  -1109.0004    -60.2028    -89.4005  -1127.0420    -44.6098    -60.1086   165274.44           34.0439            0.3196          0.306687          0.515641
   449    -87.0048    149.7963    551.7968    -83.1246    161.1606    546.3842    43200.97           21.7672            0.3335          0.544362          0.532863
   450    -50.6050   -653.8002    456.5972    -44.2379   -661.7634    454.6068    99221.73           28.7192            0.2959          0.479331          0.640671
   451   -845.8015   -656.6002   -109.0004   -848.6818   -660.8702   -100.1493    36615.45           20.5996            0.3931          0.511286          0.504039
   452   -775.8018   -270.2018    -44.6006   -775.6218   -270.1973    -37.6447   131798.08           31.5699            0.3007          0.452533          0.490060
   453   -423.0034   -410.2012    691.7961   -420.0890   -407.5332    697.9687    49632.82           22.7978            0.3340          0.517126          0.663952
   454   -504.2030    653.7941    -47.4006   -516.1768    651.3729    -37.7023   103743.79           29.1491            0.2901          0.481169          0.682690
   455   -728.2020    -74.2027    512.5969   -731.1539    -69.9772    508.2034    62979.46           24.6814            0.3086          0.437246          0.683725
   456   -602.2026    149.7963    -13.8008   -602.0664    159.6050    -14.5226   252773.95           39.2236            0.2560          0.416554          0.521370
   457  -1008.2008     -1.4030    -75.4005  -1007.3201      9.0597    -80.5975    56152.48           23.7553            0.3152          0.430303          0.572004
   458   -977.4009      9.7969     44.9990   -972.0509     12.0529     39.9395    53628.03           23.3938            0.2470          0.378648          0.774081
   459   -773.0018    281.3958   -123.0003   -776.3536    285.3073   -119.5377    90353.24           27.8367            0.3107          0.587342          0.741517
   460  -1013.8008    314.9956    120.5986  -1016.2470    317.0402    121.3872    64713.64           24.9059            0.3288          0.503095          0.650316
   461   -775.8018    197.3961    -58.6006   -778.8031    199.4529    -65.8253    74130.93           26.0598            0.2558          0.357104          0.640061
   462   -473.4031   -662.2001     50.5989   -471.2465   -660.7189     48.6942   122688.12           30.8251            0.2931          0.511008          0.628750
   463   -624.6025   -312.2017    772.9958   -628.0595   -312.4065    775.2827   149227.73           32.9044            0.2938          0.510728          0.568886
   464   -297.0039      1.3970    938.1951   -289.9800      2.9678    940.8347    53825.60           23.4225            0.3093          0.539248          0.701605
   465   -504.2030    270.1958    -55.8006   -517.2531    269.5978    -61.4490   130371.22           31.4556            0.2896          0.446662          0.557998
   466   -571.4027   -284.2018    621.7964   -571.3234   -290.9765    636.8106    85150.69           27.2919            0.3041          0.525197          0.520108
   467   -484.6031   -189.0022    -75.4005   -497.6472   -183.0073    -68.7636    92153.29           28.0204            0.3249          0.457107          0.639244
   468   -971.8010    421.3951     75.7988   -976.7982    423.9480     79.3436    81221.34           26.8654            0.2849          0.567260          0.599280
   469   -431.4033   -267.4019    481.7971   -428.5013   -269.1276    484.8649    67764.94           25.2914            0.2963          0.465601          0.651553
   470   -624.6025   -298.2017    739.3959   -617.2986   -278.3503    731.6767   154474.19           33.2856            0.3285          0.537210          0.556779
   471    -56.2050   -595.0004    327.7977    -44.0778   -586.5428    336.8672   125717.45           31.0768            0.2804          0.369185          0.696784
   472   -915.8012    676.1940     33.7990   -911.8407    667.5602     36.0240   135859.14           31.8909            0.2536          0.408333          0.538917
   473   -448.2032   -102.2026    658.1963   -434.5716    -93.7609    659.5499   102953.53           29.0749            0.3338          0.328593          0.641531
   474   -151.4045   -567.0005    128.9986   -159.5516   -561.5953    126.2477    81331.09           26.8775            0.2663          0.350760          0.749209
   475   -137.4046    264.5958    845.7955   -132.6838    272.2199    825.5854    97136.32           28.5166            0.3709          0.496864          0.486257
   476   -871.0014    247.7959    -81.0005   -871.1849    250.7830    -81.5797   134146.91           31.7564            0.2645          0.434604          0.655914
   477  -1123.0002   -281.4018    114.9987  -1118.7053   -272.6977    114.5666    43310.73           21.7856            0.2805          0.397042          0.748528
   478   -815.0016   -371.0014    100.9987   -796.9615   -363.9192    109.2387    92131.34           28.0182            0.2728          0.604536          0.547978
   479   -714.2021   -105.0026    -86.6005   -725.1508   -106.5318    -83.9536    90572.77           27.8593            0.2960          0.539218          0.622630
   480   -115.0047    295.3957    943.7950   -108.2028    294.7017    949.0924    57052.50           23.8815            0.3497          0.580313          0.563525
   481   -109.4047    208.5961   1058.5945   -125.8057    209.7209   1055.9214    80321.31           26.7658            0.2986          0.376264          0.801050
   482   -591.0026   -673.4001    599.3965   -589.1091   -674.5654    592.4989    73582.14           25.9953            0.2863          0.502397          0.656894
   483     66.9945   -575.4005    705.7961     89.3391   -567.6354    734.3591   140644.61           32.2610            0.2854          0.408218          0.651980
   484   -271.8040      9.7969    974.5949   -281.2194     -6.6336    983.7653    75843.16           26.2589            0.3064          0.364288          0.658105
   485   -843.0015    300.9957     44.9990   -840.8286    300.3845     49.3956   123434.48           30.8875            0.2475          0.367338          0.630131
   486    -92.6048   -665.0001    450.9972    -86.3775   -661.1191    463.8257    94260.65           28.2324            0.3182          0.450221          0.500555
   487   -977.4009   -684.6000      8.5991   -970.9863   -672.0705      2.5896    68533.24           25.3866            0.2982          0.389190          0.733183
   488    -70.2049   -494.2009    400.5974    -46.5097   -488.2957    397.5483   141961.72           32.3614            0.3290          0.416164          0.566139
   489   -616.2025   -457.8010     19.7991   -606.8484   -490.3769     20.7745   303197.03           41.6753            0.2829          0.419134          0.457173
   490   -341.8037   -152.6024    394.9974   -336.0507   -156.1127    399.6982    52662.16           23.2525            0.3548          0.462952          0.657903
   491   -451.0032      1.3970   1030.5947   -471.5131      6.2080   1022.9267   119812.45           30.5824            0.2847          0.459240          0.580169
   492  -1016.6008   -441.0011    154.1985   -999.0438   -440.2278    136.8586   119439.27           30.5506            0.2901          0.331180          0.663355
   493   -759.0019    496.9948    -67.0005   -755.8839    496.3174    -64.4652    64647.79           24.8975            0.3092          0.295934          0.644913
   494  -1033.4006   -474.6010    198.9983  -1042.2004   -481.2806    213.8701    50071.86           22.8649            0.3450          0.570353          0.667196
   495   -308.2039   -424.2012    109.3987   -302.2047   -424.6660    110.2272    39249.66           21.0822            0.3437          0.443463          0.739538
   496   -215.8043    516.5947    338.9977   -219.4558    520.3168    331.0906    86599.50           27.4458            0.3290          0.487454          0.553286
   497   -451.0032   -539.0007    602.1965   -448.0187   -545.8652    609.1043    42213.14           21.6000            0.3433          0.448879          0.545782
   498   -495.8030   -617.4003    719.7960   -498.8976   -600.1781    716.2244   209133.95           36.8224            0.3271          0.410690          0.462279
   499   -859.8015   -561.4006    -81.0005   -870.8968   -545.3214    -55.6040   127605.30           31.2315            0.2943          0.687318          0.456250
   500  -1151.0002    331.7955   -120.2003  -1145.7761    328.3589   -110.9913    90023.97           27.8029            0.3425          0.685325          0.445168
   501   -621.8025   -536.2007    646.9963   -621.8090   -536.2814    644.8820    52991.43           23.3009            0.2438          0.539025          0.728865
   502   -745.0020    250.5959    -69.8005   -747.7386    251.6589    -72.0972    43113.16           21.7524            0.2936          0.160782          0.726064
   503   -417.4034   -267.4019    350.1976   -409.4123   -270.2225    351.1910    57689.10           23.9700            0.2623          0.441215          0.703296
   504   -565.8027   -413.0012    478.9971   -567.5886   -419.0367    483.8546    94085.04           28.2148            0.2595          0.398664          0.618825
   505   -932.6011   -617.4003    131.7986   -947.5440   -613.5141    109.8620    99616.87           28.7573            0.3196          0.561899          0.577244
   506   -621.8025    438.1951    -22.2007   -616.9277    437.3970    -19.5143    72967.49           25.9227            0.2974          0.269711          0.694902
   507     27.7947   -421.4012    434.1973     24.5176   -424.6900    432.3395   112304.95           29.9298            0.2699          0.550029          0.646760
   508   -669.4023   -116.2025      2.9991   -667.1460   -119.1430      2.4373    61157.47           24.4411            0.3352          0.515761          0.642393
   509   -669.4023   -477.4009     72.9988   -660.5227   -473.0341     79.1528    97004.62           28.5037            0.2582          0.584690          0.701554
   510   -269.0040   -684.6000    128.9986   -259.1877   -679.4470    134.9945    87433.66           27.5336            0.2776          0.540902          0.727433
   511   -885.0013   -642.6002     61.7989   -881.8876   -642.6314     61.9941   124510.11           30.9770            0.2933          0.465566          0.641701
   512   -210.2043      9.7969    560.1967   -207.6035     -0.4177    570.0289   148920.41           32.8818            0.2754          0.401896          0.508193
   513   -773.0018   -474.6010    140.1985   -766.4930   -475.9153    144.9933    73626.04           26.0005            0.2649          0.625127          0.572307
   514   -325.0038   -337.4016    280.1979   -317.7539   -338.1123    278.0900    48052.30           22.5532            0.3543          0.522938          0.644056
   515   -465.0032   -345.8015    548.9968   -479.2393   -358.4083    558.8828   198333.72           36.1773            0.2784          0.519977          0.554187
   516   -302.6039   -569.8005    450.9972   -288.8334   -569.1613    433.3967   186918.83           35.4695            0.2681          0.380173          0.580104
   517   -750.6019   -516.6008    112.1987   -741.5195   -516.8770     97.0602   159874.31           33.6690            0.2826          0.453398          0.557208
   518  -1128.6003     68.5967    -22.2007  -1136.4164     78.0005    -14.6578   170235.53           34.3812            0.3136          0.507063          0.490588
   519   -795.4017   -309.4017    610.5965   -797.5780   -305.9103    615.0594    74811.43           26.1393            0.3074          0.461222          0.623353
   520   -801.0017    272.9958    -69.8005   -790.9833    281.0203    -71.6524    83526.27           27.1172            0.3061          0.454067          0.552209
   521   -308.2039      4.1970    890.5953   -315.1613     -4.2036    890.6769    57140.30           23.8938            0.3625          0.494492          0.562230
   522   -344.6037   -373.8014    453.7972   -345.7852   -373.7963    451.6118    55340.27           23.6402            0.2978          0.482112          0.645672
   523   -490.2031   -480.2009    702.9961   -493.0314   -484.3876    695.1130    75009.00           26.1622            0.3531          0.502175          0.439507
   524   -717.0021    -91.0026    887.7953   -715.8596    -98.6300    878.7582   120646.61           30.6532            0.3687          0.370949          0.477161
   525   -938.2011     26.5969     39.3990   -931.2803     24.5379     37.1965    44715.64           22.0186            0.3039          0.523041          0.734556
   526  -1008.2008   -575.4005     78.5988  -1001.7925   -575.8810     80.0334    97707.07           28.5723            0.2763          0.491562          0.585375
   527   -327.8038     20.9969    702.9961   -334.3320     12.3439    695.7846   194053.12           35.9151            0.2824          0.474095          0.518884
   528   -571.4027   -177.8022    924.1951   -578.2137   -173.6091    926.7288   145254.47           32.6097            0.3023          0.655761          0.486401
   529  -1111.8003    354.1954   -125.8003  -1109.9441    350.9138   -123.0131    50466.98           22.9248            0.3027          0.383397          0.711893
   530   -904.6013   -611.8004    -53.0006   -910.9974   -614.6061    -51.8076   159830.41           33.6659            0.3073          0.548745          0.434372
   531   -652.6024    -60.2028    812.1956   -653.3502    -48.2753    816.1694    80343.27           26.7683            0.3517          0.519536          0.670671
   532     33.3947   -466.2010    333.3977     17.4785   -465.9044    332.7557   103875.50           29.1614            0.3062          0.514507          0.636629
   533   -985.8009   -116.2025    646.9963   -989.3602   -108.4939    648.0607    23641.99           17.8046            0.4157          0.400163          0.802027
   534  -1120.2003    356.9954      2.9991  -1116.8901    362.1115     -5.9028   115619.66           30.2214            0.2800          0.536451          0.506683
   535   -627.4025   -536.2007    -25.0007   -615.3325   -541.8768    -29.7430    96675.34           28.4714            0.2849          0.353950          0.656581
   536   -781.4018    306.5956     86.9988   -785.6167    299.3681     93.6507   108199.98           29.5606            0.3107          0.406327          0.577145
   537   -988.6009    488.5948    -69.8005   -989.2255    479.5293    -73.6337    88333.69           27.6278            0.2805          0.548627          0.638889
   538   -423.0034    -68.6027    540.5968   -426.1669    -59.5179    535.0054    87916.60           27.5842            0.3638          0.540804          0.552472
   539   -333.4037   -351.4015    509.7969   -335.5622   -346.6064    504.2636   103590.12           29.1347            0.2972          0.242514          0.682542
   540   -353.0037   -208.6021    428.5973   -366.4855   -202.5817    426.0789    72791.88           25.9019            0.2914          0.532867          0.575637
   541   -378.2036   -222.6021    372.5975   -350.0824   -222.3884    367.4377   110548.82           29.7730            0.3334          0.392451          0.521627
   542   -815.0016   -438.2011     -5.4008   -828.5511   -439.2027      0.7048   124027.17           30.9369            0.2912          0.375774          0.634815
   543   -241.0042   -376.6014    254.9980   -237.6633   -378.3669    254.0301    61376.98           24.4703            0.3191          0.489526          0.558936
   544  -1036.2007    132.9964     14.1991  -1035.0266    135.7905     17.6822    59774.51           24.2554            0.2803          0.381679          0.661446
   545   -417.4034    256.1959    778.5958   -417.3647    265.6296    767.0283    55318.31           23.6371            0.4176          0.542290          0.566807
   546   -145.8046   -424.2012    249.3981   -133.2998   -425.6586    264.1008   221778.14           37.5500            0.2956          0.293954          0.613922
   547   -386.6035    558.5945    137.3986   -385.7684    552.6566    134.3531    85589.73           27.3387            0.3357          0.558387          0.649508
   548    -73.0049    141.3964    509.7969    -69.9022    156.7423    507.8027    76106.59           26.2892            0.3096          0.545439          0.422128
   549   -543.4028    524.9947    -61.4006   -542.1786    522.5161    -65.6531    63286.79           24.7215            0.2665          0.339532          0.730489
   550   -574.2027    466.1949    -33.4007   -575.1093    469.0156    -40.5977    58786.68           24.1211            0.2834          0.622879          0.635398
   551   -229.8042   -581.0005    428.5973   -230.7721   -582.6976    418.8084    69872.30           25.5509            0.3914          0.511579          0.480246
   552     -3.0052   -379.4014    271.7980    -10.6734   -382.9069    278.8250    53518.27           23.3778            0.2903          0.310293          0.724323
   553   -840.2015    480.1949    -61.4006   -832.8750    471.2693    -59.5463    96960.71           28.4994            0.3129          0.415459          0.640651
   554   -745.0020     -7.0030    -53.0006   -740.5506     -2.1121    -48.7068    39183.80           21.0704            0.2904          0.455033          0.714850
   555   -935.4011     79.7966     16.9991   -936.9314     78.6263     17.6274    74657.77           26.1213            0.3123          0.336316          0.714140
   556   -386.6035   -273.0018    411.7974   -392.6016   -276.0481    416.0362    67457.61           25.2531            0.3231          0.449974          0.707425
   557   -336.2037    177.7962    994.1948   -343.1127    173.1676    994.1055    60762.34           24.3883            0.3044          0.385128          0.767691
   558  -1033.4006    508.1948   -125.8003  -1032.8259    513.7352   -125.7141    84228.72           27.1930            0.3102          0.594499          0.562823
   559   -873.8014    202.9961    546.1968   -871.0737    207.9133    537.5992    54176.82           23.4733            0.3372          0.698529          0.642445
   560   -372.6036   -483.0009    464.9971   -363.3492   -489.9146    470.0074    93206.97           28.1268            0.2191          0.505063          0.692333
   561     44.5946   -488.6009   1061.3945     45.2463   -491.7231   1063.2283    15585.71           15.4958            0.5580          0.431336          0.911609
   562   -683.4022   -592.2004     22.5991   -686.4013   -588.9020     18.9308    50291.37           22.8982            0.2597          0.404516          0.597662
   563   -400.6035   -368.2014      2.9991   -397.9893   -365.5625      0.0834    86160.47           27.3993            0.2545          0.468071          0.482055
   564   -652.6024   -382.2014    -41.8007   -660.8115   -374.0878    -33.7083   194492.17           35.9422            0.2502          0.449223          0.669446
   565   -977.4009    253.3959    618.9965   -982.6956    257.0223    616.2032    20722.42           17.0393            0.4521          0.349240          0.846216
   566   -946.6011   -539.0007    112.1987   -966.0637   -536.9471    135.1253   179433.30           34.9895            0.2765          0.592646          0.523397
   567   -952.2010   -592.2004    -81.0005   -944.2525   -582.9130    -72.0321    64757.55           24.9115            0.2957          0.517770          0.529330
   568   -854.2015   -273.0018     95.3987   -845.9283   -271.9972     75.1823   133224.94           31.6834            0.2712          0.289645          0.554623
   569   -675.0023    211.3961    532.1968   -671.0458    214.1526    525.7108    49215.74           22.7338            0.3303          0.536982          0.675882
   570   -526.6029   -553.0006    655.3963   -536.8705   -547.7037    642.1814    73845.55           26.0263            0.2734          0.408529          0.521709
   571   -151.4045    424.1951    988.5948   -125.5905    414.6596    997.9134    60455.02           24.3471            0.3933          0.622734          0.435195
   572   -375.4036   -659.4001    456.5972   -368.6533   -660.7648    452.6153    64625.84           24.8946            0.3160          0.204126          0.551005
   573   -792.6017    197.3961    -22.2007   -792.0731    198.3819    -15.2871    58150.09           24.0337            0.2508          0.290832          0.691163
   574     44.5946   -519.4008    714.1960     55.0661   -522.7085    715.6803    45286.38           22.1119            0.4234          0.449421          0.455697
   575   -459.4032   -533.4007    162.5984   -464.8133   -537.1309    159.3306    27110.36           18.6358            0.4191          0.408584          0.693438
   576   -327.8038    166.5963    624.5964   -339.3609    174.9949    628.2010    25046.90           18.1505            0.3641          0.415605          0.780038
   577   -481.8031   -306.6017    526.5969   -481.6678   -288.7221    530.4070    54813.43           23.5649            0.2848          0.483898          0.616852
   578  -1100.6003    166.5963      8.5991  -1092.5452    173.8918      2.8425    28120.14           18.8644            0.2910          0.691244          0.640183
   579   -361.4036   -295.4017    322.1978   -366.4391   -293.2179    340.9853    60520.87           24.3560            0.2629          0.327778          0.582355
   580   -717.0021    216.9960    554.5967   -712.8608    218.5988    556.0554    15190.58           15.3637            0.4237          0.673699          0.520051
   581   -479.0031   -418.6012    520.9969   -478.8577   -418.2130    509.3079    51498.71           23.0800            0.3016          0.390538          0.707875
   582   -946.6011   -359.8015    103.7987   -938.3207   -377.7232    110.3568    86379.98           27.4226            0.2702          0.557742          0.504831
   583   -773.0018    401.7952    117.7986   -772.6201    394.1701     99.1563    42300.95           21.6149            0.2979          0.416680          0.781562
   584   -420.2034   -609.0004    523.7969   -419.7566   -608.8326    534.8380    63177.03           24.7072            0.3119          0.467912          0.596952
   585   -294.2039   -365.4014    478.9971   -301.0601   -370.7630    485.9019    18834.57           16.5053            0.3047          0.651498          0.573416
   586   -938.2011    454.9950    142.9985   -924.3129    471.6229    140.5200    44715.64           22.0186            0.3517          0.395268          0.517371
   587   -392.2035   -639.8002    518.1969   -393.7229   -643.2811    517.2852    43200.97           21.7672            0.2908          0.403313          0.460034
   588   -260.6041   -317.8016    350.1976   -253.6203   -318.4599    347.2241   111843.97           29.8888            0.3285          0.511004          0.579823
   589   -537.8029   -124.6025    -33.4007   -549.6409   -134.0757    -32.9650    54901.23           23.5775            0.3021          0.284404          0.424276
   590   -507.0030   -399.0013    484.5970   -515.7321   -393.6057    491.8299    49171.84           22.7270            0.2882          0.403167          0.486506
   591   -745.0020    454.9950    -22.2007   -757.4327    452.6514    -19.5438    56196.38           23.7615            0.3352          0.624881          0.617075
   592   -960.6010   -303.8017    -16.6008   -952.9012   -299.1963    -16.5784    33103.18           19.9187            0.3675          0.314588          0.403503
   593   -179.4044     60.1967    481.7971   -187.7445     45.8387    491.3049    41532.64           21.4833            0.3063          0.608996          0.465954
   594   -820.6016   -273.0018    -92.2004   -833.8033   -273.5258    -99.0290    51849.94           23.1324            0.3278          0.406883          0.684484
   595   -456.6032    -79.8027    705.7961   -449.5467    -73.4408    702.0647    32159.26           19.7275            0.3893          0.402187          0.417865
   596  -1055.8005    253.3959    -83.8005  -1065.5958    257.6039    -93.7902    84909.22           27.2660            0.2589          0.597832          0.605874
   597   -941.0011   -429.8011    131.7986   -947.8646   -438.1435    122.9416    41796.06           21.5286            0.2940          0.617243          0.557743
   598   -826.2016    174.9962     39.3990   -815.5981    165.5301     35.3351    32817.81           19.8613            0.2623          0.679796          0.498998
   599   -879.4014   -343.0015    -97.8004   -859.8256   -352.1115    -86.2042    61947.73           24.5459            0.3171          0.614179          0.553963
   600   -568.6027   -547.4006    730.9960   -568.6775   -541.8862    743.1592    58501.31           24.0820            0.2758          0.407337          0.536695
   601   -801.0017    667.7941     67.3989   -798.9873    672.4128     54.9911    67457.61           25.2531            0.3117          0.406836          0.662096
   602   -733.8020   -407.4012    100.9987   -733.2216   -421.4942    100.9818    33608.07           20.0194            0.2487          0.589997          0.717591
   603   -397.8035    -15.4030    982.9949   -399.2290    -13.8446    990.0231    45483.95           22.1440            0.3103          0.267279          0.537242
   604   -633.0024   -155.4023    924.1951   -637.2223   -151.7257    924.2853    33234.89           19.9451            0.3447          0.640792          0.605118
   605   -523.8029   -379.4014    644.1964   -528.8562   -377.1556    648.2080    22105.37           17.4102            0.3315          0.514957          0.551032
   606   -350.2037     90.9966   1022.1947   -354.2381    103.6567   1018.1938    40039.92           21.2227            0.3173          0.482425          0.614289
   607   -176.6044   -620.2003    168.1984   -169.4030   -625.0800    164.4468    53101.19           23.3170            0.2673          0.569816          0.578555
   608   -851.4015    594.9944    106.5987   -851.8210    587.4100    112.7984    17956.50           16.2447            0.3224          0.635689          0.614579
   609   -571.4027   -306.6017    736.5959   -571.9059   -300.8067    730.9868    45198.57           22.0976            0.3158          0.420258          0.677992
   610   -302.6039   -345.8015    341.7977   -308.0042   -352.2864    348.8256    86862.92           27.4736            0.2403          0.495971          0.652043
   611   -591.0026   -497.0009    719.7960   -595.9776   -501.9666    728.7362    30007.99           19.2774            0.2640          0.540036          0.689561
   612   -411.8034    538.9946    100.9987   -397.7817    542.0590     86.6691    93360.63           28.1422            0.3395          0.420861          0.643362
   613   -871.0014   -488.6009      2.9991   -879.5111   -491.3808      0.6509    34244.67           20.1450            0.3502          0.397973          0.485271
   614   -126.2047    432.5951    490.1970   -124.2599    451.6939    486.6831    77160.27           26.4100            0.4149          0.588243          0.394918
   615    -92.6048   -488.6009    221.3982   -115.2289   -496.1133    223.8953    58676.93           24.1061            0.3446          0.565755          0.606801
   616   -179.4044    172.1962   1069.7944   -187.8741    174.8939   1062.0776    16441.83           15.7744            0.3364          0.518242          0.602463
   617     41.7946   -334.6016    462.1971     41.7067   -332.2534    447.5423    23641.99           17.8046            0.3844          0.599063          0.548195
   618   -652.6024   -480.2009    -47.4006   -644.7360   -480.2269    -47.1054   102975.48           29.0769            0.3092          0.521305          0.524463
   619   -913.0012   -460.6010    201.7983   -907.9397   -460.4754    189.6717    87850.75           27.5773            0.3070          0.422541          0.541286
   620  -1095.0005   -438.2011    -81.0005  -1087.3621   -436.9639    -70.4345    22983.44           17.6377            0.2758          0.417228          0.744756
   621   -336.2037   -525.0007    476.1971   -330.0720   -514.7419    470.4442    66250.27           25.1015            0.3523          0.553404          0.606789
   622    -78.6049   -679.0001    358.5976    -77.2457   -680.0250    361.2297    26956.70           18.6006            0.3008          0.479519          0.681947
   623  -1081.0005    289.7957     78.5988  -1081.1364    287.8143     70.9206    36878.88           20.6489            0.3013          0.361982          0.683645
   624   -596.6026    -91.0026    -55.8006   -596.9948    -89.9478    -49.7047    32290.97           19.7544            0.2751          0.324526          0.750281
   625   -378.2036   -603.4004    512.5969   -380.4455   -600.8440    511.5824    27593.30           18.7458            0.3180          0.295518          0.615245
   626   -537.8029   -687.4000    655.3963   -535.2102   -680.2059    650.8120    27900.62           18.8152            0.2751          0.543096          0.789240
   627  -1117.4004    253.3959    -64.2006  -1123.8259    252.0365    -57.1199    20371.19           16.9424            0.3817          0.512326          0.520412
   628   -269.0040   -180.6022    392.1974   -272.0821   -186.8968    388.0311    79311.53           26.6532            0.2249          0.502476          0.563662
   629   -131.8046   -653.8002    268.9980   -134.9514   -655.0500    269.7111    19976.06           16.8322            0.3090          0.552741          0.679973
   630   -529.4029   -158.2023     22.5991   -519.5023   -161.5536     25.7444    34991.03           20.2903            0.2838          0.337789          0.732337
   631   -675.0023   -242.2020    554.5967   -680.0882   -238.1648    549.3459    37976.46           20.8517            0.2626          0.527800          0.573119
   632   -294.2039   -494.2009    448.1972   -297.5294   -487.4051    439.0237    29173.82           19.0971            0.3017          0.436037          0.653830
   633   -526.6029   -175.0023    828.9955   -522.0795   -172.4955    831.0676    21820.00           17.3349            0.3195          0.468650          0.455435
   634   -918.6012    -15.4030    -58.6006   -906.3435    -27.4445    -50.1115    33586.12           20.0151            0.3857          0.520923          0.606896
   635   -859.8015   -385.0013     33.7990   -857.3438   -377.2084     32.6526    31434.85           19.5783            0.3581          0.534922          0.608654
   636   -257.8041      1.3970    918.5952   -263.5500      1.1632    909.8574    28054.29           18.8497            0.3578          0.545685          0.581003
   637   -697.4022    -46.2028     -8.2008   -702.1820    -49.6876     -1.3269    44079.04           21.9136            0.2973          0.382988          0.579399
   638     97.7944   -449.4011    924.1951    101.9641   -450.9987    930.1114    34881.27           20.2691            0.3612          0.617020          0.517809
   639   -467.8032   -387.8013    406.1974   -461.3082   -380.5139    412.9359    68730.81           25.4110            0.3080          0.399147          0.551612
   640   -509.8030   -121.8025    859.7954   -510.9146   -118.7796    863.9128    20919.98           17.0932            0.3740          0.598547          0.626560
   641   -630.2025   -457.8010    512.5969   -634.2019   -452.4987    515.4290    44144.89           21.9245            0.2877          0.260301          0.652525
   642   -854.2015    236.5959     86.9988   -849.1134    244.4932     95.7336    30820.20           19.4498            0.2774          0.593619          0.549484
   643   -677.8022   -357.0015     33.7990   -680.6273   -358.4778     31.1289    79245.68           26.6458            0.2684          0.517190          0.638577
   644   -731.0020   -600.6004    -41.8007   -710.7218   -608.7885    -33.4602    55164.65           23.6152            0.2875          0.545982          0.732582
   645   -479.0031    -96.6026    -44.6006   -472.9501    -95.8184    -38.9638    52947.53           23.2944            0.2866          0.297519          0.598910
   646   -137.4046    393.3953    338.9977   -144.8849    400.3705    334.9578    35693.48           20.4252            0.3425          0.547853          0.638561
   647   -537.8029   -222.6021    604.9965   -542.0521   -221.5217    616.8620    36000.81           20.4837            0.2196          0.579145          0.741726
   648  -1097.8004    -54.6028    -19.4008  -1091.5320    -59.8685     -8.2258    66535.64           25.1375            0.3002          0.540609          0.401145
   649   -736.6020   -292.6017    -72.6005   -743.1029   -290.7777    -76.5313    31544.61           19.6010            0.2825          0.459978          0.711100
   650    -70.2049   -348.6015    711.3961    -67.3320   -345.0064    708.7216    30161.65           19.3103            0.4107          0.681075          0.642889
   651   -574.2027   -483.0009    823.3956   -573.5082   -480.3373    826.6901    32093.40           19.7140            0.2789          0.368911          0.521718
   652   -400.6035   -242.2020    -25.0007   -399.6802   -244.0494    -30.0423    26737.19           18.5499            0.2442          0.435355          0.565433
   653   -411.8034    -23.8029    588.1966   -417.9541    -28.4333    584.8250    19449.22           16.6829            0.4269          0.468573          0.617232
   654   -347.4037    -54.6028    817.7956   -333.3340    -40.2775    812.7515   112919.60           29.9843            0.3064          0.527914          0.406041
   655   -249.4041   -541.8007    375.3975   -261.3096   -541.8723    373.5435    38064.27           20.8678            0.3207          0.435460          0.453840
   656   -977.4009   -396.2013     14.1991   -978.4548   -386.1292     10.1792    51564.57           23.0898            0.2845          0.607326          0.582649
   657   -353.0037    107.7965    288.5979   -355.7233    111.9193    281.0627    37998.41           20.8557            0.3461          0.677629          0.557997
   658  -1013.8008   -270.2018     75.7988  -1008.0168   -278.1823     72.5964    76765.13           26.3648            0.2964          0.496122          0.597020
   659   -907.4012    132.9964     25.3990   -905.7725    137.6870     21.9935   120712.46           30.6588            0.2796          0.518438          0.398882
   660   -806.6017   -533.4007    100.9987   -804.3405   -531.2888    108.8732    35100.79           20.3115            0.3531          0.389672          0.608609
   661     -3.0052   -623.0003    389.3975     -5.6140   -630.0637    400.3173    75799.26           26.2538            0.3314          0.272202          0.602961
   662  -1089.4004    172.1962    -50.2006  -1088.6667    165.6933    -41.1833    34486.14           20.1923            0.2554          0.490047          0.536278
   663   -330.6038   -673.4001    190.5983   -330.4890   -669.5873    192.5902    34354.43           20.1665            0.3504          0.591411          0.491049
   664   -341.8037   -379.4014     33.7990   -334.5159   -388.7654     43.5747    51959.70           23.1487            0.3198          0.374959          0.540229
   665  -1137.0002    -21.0029     19.7991  -1142.1206    -19.1092     22.2095    41488.73           21.4757            0.3273          0.645150          0.607438
   666   -308.2039    401.7952     58.9989   -323.1795    412.5394     70.7230    98694.90           28.6683            0.2689          0.340815          0.563420
   667   -123.4047    340.1955    806.5956   -118.4194    337.5800    809.8328    19866.30           16.8013            0.3603          0.609868          0.636327
   668   -703.0021   -625.8003    596.5966   -701.1160   -622.8489    593.4739    19295.55           16.6388            0.3201          0.431457          0.414813
   669   -605.0026   -298.2017    929.7951   -608.6469   -290.5251    931.8444    75909.02           26.2665            0.2868          0.551244          0.475804
   670   -935.4011   -522.2007    190.5983   -938.1514   -515.3011    187.2460    33761.73           20.0499            0.3119          0.618276          0.467889
   671   -263.4041     26.5969    638.5964   -259.0994     24.2590    651.7631    72769.92           25.8993            0.3143          0.556757          0.579515
